WY_adj,StormDate,DayofFF,AfterFirstFlush,stratum,StormDOWY_adj,discharge_tf_Δ,sp_cond_Δ,turbidity_Δ,velocity_tf_Δ,water_temp_Δ
1980,1979-12-25,1979-12-25,FALSE,South Delta,116,NA,NA,NA,NA,NA
1980,1979-12-25,1979-12-25,FALSE,Suisun Marsh and Montezuma Slough,116,NA,NA,NA,NA,NA
1980,1979-12-25,1979-12-25,FALSE,Suisun and Honker Bays,116,NA,NA,NA,NA,NA
1980,1979-12-25,1979-12-25,FALSE,NA,116,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Cache Slough and Liberty Island,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Confluence,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,North and South Forks Mokelumne River,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Out of Bounds,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Sacramento River Deep Water Ship Channel,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Sacramento River Mainstem,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,San Pablo Bay and Carquinez Strait,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,South Delta,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Suisun Marsh and Montezuma Slough,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,Suisun and Honker Bays,134,NA,NA,NA,NA,NA
1980,1980-01-12,1979-12-25,TRUE,NA,134,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Cache Slough and Liberty Island,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Confluence,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,North and South Forks Mokelumne River,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Out of Bounds,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Sacramento River Deep Water Ship Channel,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Sacramento River Mainstem,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,San Pablo Bay and Carquinez Strait,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,South Delta,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Suisun Marsh and Montezuma Slough,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,Suisun and Honker Bays,169,NA,NA,NA,NA,NA
1980,1980-02-16,1979-12-25,TRUE,NA,169,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Cache Slough and Liberty Island,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Confluence,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,North and South Forks Mokelumne River,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Out of Bounds,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Sacramento River Deep Water Ship Channel,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Sacramento River Mainstem,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,San Pablo Bay and Carquinez Strait,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,South Delta,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Suisun Marsh and Montezuma Slough,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,Suisun and Honker Bays,96,NA,NA,NA,NA,NA
1981,1980-12-05,1980-12-05,FALSE,NA,96,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Cache Slough and Liberty Island,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Confluence,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,North and South Forks Mokelumne River,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Out of Bounds,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Sacramento River Deep Water Ship Channel,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Sacramento River Mainstem,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,San Pablo Bay and Carquinez Strait,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,South Delta,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Suisun Marsh and Montezuma Slough,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,Suisun and Honker Bays,146,NA,NA,NA,NA,NA
1981,1981-01-24,1980-12-05,TRUE,NA,146,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Cache Slough and Liberty Island,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Confluence,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,North and South Forks Mokelumne River,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Out of Bounds,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Sacramento River Deep Water Ship Channel,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Sacramento River Mainstem,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,San Pablo Bay and Carquinez Strait,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,South Delta,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Suisun Marsh and Montezuma Slough,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,Suisun and Honker Bays,151,NA,NA,NA,NA,NA
1981,1981-01-29,1980-12-05,TRUE,NA,151,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Cache Slough and Liberty Island,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Confluence,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,North and South Forks Mokelumne River,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Out of Bounds,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Sacramento River Deep Water Ship Channel,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Sacramento River Mainstem,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,San Pablo Bay and Carquinez Strait,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,South Delta,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Suisun Marsh and Montezuma Slough,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,Suisun and Honker Bays,169,NA,NA,NA,NA,NA
1981,1981-02-16,1980-12-05,TRUE,NA,169,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Cache Slough and Liberty Island,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Confluence,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,North and South Forks Mokelumne River,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Out of Bounds,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Sacramento River Deep Water Ship Channel,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Sacramento River Mainstem,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,San Pablo Bay and Carquinez Strait,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,South Delta,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Suisun Marsh and Montezuma Slough,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,Suisun and Honker Bays,79,NA,NA,NA,NA,NA
1982,1981-11-18,1981-11-18,FALSE,NA,79,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Cache Slough and Liberty Island,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Confluence,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,North and South Forks Mokelumne River,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Out of Bounds,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Sacramento River Mainstem,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,South Delta,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,Suisun and Honker Bays,84,NA,NA,NA,NA,NA
1982,1981-11-23,1981-11-18,TRUE,NA,84,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Cache Slough and Liberty Island,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Confluence,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,North and South Forks Mokelumne River,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Out of Bounds,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Sacramento River Mainstem,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,South Delta,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,Suisun and Honker Bays,86,NA,NA,NA,NA,NA
1982,1981-11-25,1981-11-18,TRUE,NA,86,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Cache Slough and Liberty Island,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Confluence,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,North and South Forks Mokelumne River,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Out of Bounds,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Sacramento River Mainstem,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,South Delta,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,Suisun and Honker Bays,111,NA,NA,NA,NA,NA
1982,1981-12-20,1981-11-18,TRUE,NA,111,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Cache Slough and Liberty Island,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Confluence,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,North and South Forks Mokelumne River,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Out of Bounds,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Sacramento River Mainstem,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,South Delta,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,Suisun and Honker Bays,121,NA,NA,NA,NA,NA
1982,1981-12-30,1981-11-18,TRUE,NA,121,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Cache Slough and Liberty Island,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Confluence,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,North and South Forks Mokelumne River,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Out of Bounds,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Sacramento River Mainstem,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,South Delta,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,Suisun and Honker Bays,127,NA,NA,NA,NA,NA
1982,1982-01-05,1981-11-18,TRUE,NA,127,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Cache Slough and Liberty Island,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Confluence,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,North and South Forks Mokelumne River,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Out of Bounds,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Sacramento River Mainstem,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,South Delta,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,Suisun and Honker Bays,168,NA,NA,NA,NA,NA
1982,1982-02-15,1981-11-18,TRUE,NA,168,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Cache Slough and Liberty Island,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Confluence,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,North and South Forks Mokelumne River,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Out of Bounds,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Sacramento River Mainstem,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,South Delta,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,Suisun and Honker Bays,187,NA,NA,NA,NA,NA
1982,1982-03-06,1981-11-18,TRUE,NA,187,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Cache Slough and Liberty Island,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Confluence,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,North and South Forks Mokelumne River,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Out of Bounds,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Sacramento River Mainstem,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,South Delta,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,Suisun and Honker Bays,212,NA,NA,NA,NA,NA
1982,1982-03-31,1981-11-18,TRUE,NA,212,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Cache Slough and Liberty Island,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Confluence,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,North and South Forks Mokelumne River,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Out of Bounds,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Sacramento River Deep Water Ship Channel,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Sacramento River Mainstem,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,San Pablo Bay and Carquinez Strait,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,South Delta,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Suisun Marsh and Montezuma Slough,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,Suisun and Honker Bays,223,NA,NA,NA,NA,NA
1982,1982-04-11,1981-11-18,TRUE,NA,223,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Cache Slough and Liberty Island,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Confluence,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,North and South Forks Mokelumne River,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Out of Bounds,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Sacramento River Deep Water Ship Channel,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Sacramento River Mainstem,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,San Pablo Bay and Carquinez Strait,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,South Delta,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Suisun Marsh and Montezuma Slough,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,Suisun and Honker Bays,80,NA,NA,NA,NA,NA
1983,1982-11-19,1982-11-19,FALSE,NA,80,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Cache Slough and Liberty Island,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Confluence,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,North and South Forks Mokelumne River,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Out of Bounds,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Sacramento River Mainstem,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,South Delta,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,Suisun and Honker Bays,91,NA,NA,NA,NA,NA
1983,1982-11-30,1982-11-19,TRUE,NA,91,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Cache Slough and Liberty Island,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Confluence,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,North and South Forks Mokelumne River,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Out of Bounds,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Sacramento River Mainstem,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,South Delta,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,Suisun and Honker Bays,113,NA,NA,NA,NA,NA
1983,1982-12-22,1982-11-19,TRUE,NA,113,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Cache Slough and Liberty Island,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Confluence,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,North and South Forks Mokelumne River,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Out of Bounds,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Sacramento River Mainstem,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,South Delta,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,Suisun and Honker Bays,145,NA,NA,NA,NA,NA
1983,1983-01-23,1982-11-19,TRUE,NA,145,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Cache Slough and Liberty Island,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Confluence,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,North and South Forks Mokelumne River,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Out of Bounds,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Sacramento River Mainstem,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,South Delta,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,Suisun and Honker Bays,161,NA,NA,NA,NA,NA
1983,1983-02-08,1982-11-19,TRUE,NA,161,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Cache Slough and Liberty Island,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Confluence,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,North and South Forks Mokelumne River,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Out of Bounds,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Sacramento River Mainstem,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,South Delta,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,Suisun and Honker Bays,166,NA,NA,NA,NA,NA
1983,1983-02-13,1982-11-19,TRUE,NA,166,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Cache Slough and Liberty Island,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Confluence,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,North and South Forks Mokelumne River,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Out of Bounds,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Sacramento River Mainstem,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,South Delta,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,Suisun and Honker Bays,180,NA,NA,NA,NA,NA
1983,1983-02-27,1982-11-19,TRUE,NA,180,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Cache Slough and Liberty Island,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Confluence,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,North and South Forks Mokelumne River,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Out of Bounds,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Sacramento River Mainstem,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,South Delta,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Suisun Marsh and Montezuma Slough,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,Suisun and Honker Bays,194,NA,NA,NA,NA,NA
1983,1983-03-13,1982-11-19,TRUE,NA,194,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,Cache Slough and Liberty Island,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,Confluence,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,North and South Forks Mokelumne River,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,Out of Bounds,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,Sacramento River Deep Water Ship Channel,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,Sacramento River Mainstem,205,NA,NA,NA,NA,NA
1983,1983-03-24,1982-11-19,TRUE,San Pablo Bay and Carquinez Strait,205,NA,NA,NA,NA,NA
